trace_id,feature,kind,requirement_id,requirement,spec_path,api,implementation,tests,ci_evidence,classification,notes
009-FR-021,009,FR,FR-021,"System MUST treat headless backend device initialization as mandatory for the feature MVP, while swapchain and presentation validation are mandatory only in test environments that provide a valid Core platform window wrapper.",specs/009-vulkan-device-swapchain/spec.md:159,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
009-SC-001,009,SC,SC-001,"In a supported development environment, a developer can initialize the Vulkan backend without a presentation surface, create an active device, query capabilities, and shut it down in under 30 seconds using the project verification flow.",specs/009-vulkan-device-swapchain/spec.md:178,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
009-SC-002,009,SC,SC-002,"In unsupported environments, backend initialization reports an explicit unsupported or failed result in under 10 seconds without crashing or leaving a usable partial device.",specs/009-vulkan-device-swapchain/spec.md:179,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
009-SC-002a,009,SC,SC-002a,"In debug/development environments without validation-layer support, backend initialization can still succeed and reports validation unavailability as a diagnostic outcome.",specs/009-vulkan-device-swapchain/spec.md:180,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
009-SC-003,009,SC,SC-003,"Backend validation covers at least one success path and one negative path each for initialization, deterministic adapter selection, required capability rejection, queue creation, synchronization creation, swapchain creation, acquire/present behavior, resize or unavailable presentation, and shutdown.",specs/009-vulkan-device-swapchain/spec.md:181,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
009-SC-004,009,SC,SC-004,"Existing Core, RHI core, and RHI resource/pipeline tests continue to pass after the Vulkan backend device and swapchain feature is added.",specs/009-vulkan-device-swapchain/spec.md:182,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
009-SC-005,009,SC,SC-005,"A supported presentation environment with a valid Core platform window wrapper can create a swapchain, acquire a frame, present that frame, and recreate the swapchain after a resize-required condition with zero process crashes.",specs/009-vulkan-device-swapchain/spec.md:183,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
009-SC-006,009,SC,SC-006,"Renderer-facing code can interact with backend device, queues, synchronization objects, and swapchain through RHI contracts without depending on backend-specific object details.",specs/009-vulkan-device-swapchain/spec.md:184,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore,FVulkanRuntimeSnapshot}.h","Source/Backend/Vulkan/Private/{FVulkanInstance,FVulkanDevice,FVulkanSurface,FVulkanSwapchain,FVulkanQueue,FVulkanFence,FVulkanSemaphore}.cpp",Tests/VulkanBackendTests.cpp; Tests/VulkanNativeIntegrationTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan instance, device, queue, sync, surface, and swapchain behavior."
010-FR-001,010,FR,FR-001,"System MUST allow creation of backend-backed buffers through the existing resource creation contract when the backend device is active and the requested description is valid and supported, using the real resource path when runtime support is available and a deterministic fallback allocation path with diagnostics when it is unavailable.",specs/010-vulkan-resource-management/spec.md:127,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-002,010,FR,FR-002,System MUST reject invalid or unsupported buffer descriptions with explicit results and without returning usable partial buffer objects.,specs/010-vulkan-resource-management/spec.md:128,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-003,010,FR,FR-003,"System MUST allow creation of backend-backed textures through the existing resource creation contract when the backend device is active and the requested description is valid and supported, using the real resource path when runtime support is available and a deterministic fallback allocation path with diagnostics when it is unavailable.",specs/010-vulkan-resource-management/spec.md:129,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-004,010,FR,FR-004,System MUST reject invalid or unsupported texture descriptions with explicit results and without returning usable partial texture objects.,specs/010-vulkan-resource-management/spec.md:130,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-005,010,FR,FR-005,System MUST allow creation of backend-backed samplers for supported sampler descriptions and reject unsupported sampler mode combinations explicitly.,specs/010-vulkan-resource-management/spec.md:131,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-006,010,FR,FR-006,"System MUST expose resource lifecycle state consistently for buffers, textures, samplers, descriptor sets, and upload records.",specs/010-vulkan-resource-management/spec.md:132,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-007,010,FR,FR-007,System MUST track backend allocation ownership for buffers and textures so that successful resources can be released or invalidated deterministically.,specs/010-vulkan-resource-management/spec.md:133,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-008,010,FR,FR-008,"System MUST report allocation failure, memory budget exhaustion, unsupported memory requirements, or partial creation failure without leaving usable partial resources.",specs/010-vulkan-resource-management/spec.md:134,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-008a,010,FR,FR-008a,System MUST allow validation to configure resource budget or allocation-count limits so allocation failure and cleanup behavior can be tested deterministically.,specs/010-vulkan-resource-management/spec.md:135,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-009,010,FR,FR-009,System MUST invalidate or release all owned resource allocations when the backend device shuts down.,specs/010-vulkan-resource-management/spec.md:136,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-010,010,FR,FR-010,"System MUST reject buffer, texture, sampler, descriptor, and upload requests after backend device shutdown with invalid-state status.",specs/010-vulkan-resource-management/spec.md:137,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-011,010,FR,FR-011,System MUST allocate descriptor sets only for declared descriptor layouts and set indices from descriptor pools with configurable fixed capacity.,specs/010-vulkan-resource-management/spec.md:138,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-011a,010,FR,FR-011a,"System MUST reject descriptor set allocation with an explicit failure when descriptor pool capacity is exhausted, without invalidating existing descriptor sets.",specs/010-vulkan-resource-management/spec.md:139,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-012,010,FR,FR-012,"System MUST support descriptor updates for buffers, textures, samplers, and combined texture-sampler resources according to the existing descriptor contract.",specs/010-vulkan-resource-management/spec.md:140,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
010-FR-013,010,FR,FR-013,"System MUST reject descriptor updates when the binding does not exist, the descriptor type is incompatible, the array index is invalid, the resource is missing, or the resource lifecycle is no longer valid.",specs/010-vulkan-resource-management/spec.md:141,"Source/Backend/Vulkan/Public/VulkanRHI/{FVulkanBuffer,FVulkanTexture,FVulkanSampler,FVulkanDescriptorPool,FVulkanDescriptorSet,FVulkanMemoryAllocator,FVulkanResourceAllocation,FVulkanUploadStaging}.h","Source/Backend/Vulkan/Private/FVulkan{Buffer,Texture,Sampler,DescriptorPool,DescriptorSet,MemoryAllocator,ResourceAllocation,UploadStaging}.cpp",Tests/VulkanBackendTests.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for Vulkan resources, descriptors, uploads, allocation, and lifecycle invalidation."
